description,alternatives,year,subject,ground_truth,index_question
"QUESTÃO 143) Às 17 h 15 min começa uma forte chuva, que cai com intensidade constante. Uma piscina em forma de um paralelepípedo retângulo, que se encontrava inicialmente vazia, começa a acumular a água da chuva e, às 18 horas, o nível da água em seu interior alcança 20 cm de altura. Nesse instante, é aberto o registro que libera o escoamento da água por um ralo localizado no fundo dessa piscina, cuja vazão é constante. Às 18 h 40 min a chuva cessa e, nesse exato instante, o nível da água na piscina baixou para 15 cm. O instante em que a água dessa piscina terminar de escoar completamente está compreendido entre","['A) 19 h 30 min e 20 h 10 min.', 'B) 19 h 20 min e 19 h 30 min.', 'C) 19 h 10 min e 19 h 20 min.', 'D) 19 h e 19 h 10 min.', 'E) 18 h 40 min e 19 h.']",2017,Matemática e suas tecnologias,D,148
"QUESTÃO 146) Raios de luz solar estão atingindo a superfície de um lago formando um ângulo x com a sua superfície, conforme indica a ﬁgura. Em determinadas condições, pode-se supor que a intensidade luminosa desses raios, na superfície do lago, seja dada aproximadamente por I x sen x ( ) ( ) = ⋅ κ , sendo k uma constante, e supondo-se que x está entre 0° e 90°.
x Quando x = 30º, a intensidade luminosa se reduz a qual percentual de seu valor máximo?","['A) 33%', 'B) 50%', 'C) 57%', 'D) 70%', 'E) 86%']",2017,Matemática e suas tecnologias,B,151
"QUESTÃO 149) Um brinquedo infantil caminhão-cegonha é formado por uma carreta e dez carrinhos nela transportados, conforme a ﬁgura.
No setor de produção da empresa que fabrica esse brinquedo, é feita a pintura de todos os carrinhos para que o aspecto do brinquedo ﬁque mais atraente. São utilizadas as cores amarelo, branco, laranja e verde, e cada carrinho é pintado apenas com uma cor. O caminhão-cegonha tem uma cor ﬁxa. A empresa determinou que em todo caminhão-cegonha deve haver pelo menos um carrinho de cada uma das quatro cores disponíveis. Mudança de posição dos carrinhos no caminhão-cegonha não gera um novo modelo do brinquedo.
Com base nessas informações, quantos são os modelos distintos do brinquedo caminhão-cegonha que essa empresa poderá produzir?","['A) C6,4', 'B) C9,3', 'C) C10,4', 'D) 64', 'E) 46']",2017,Matemática e suas tecnologias,B,154
"QUESTÃO 150) Uma empresa especializada em conservação de piscinas utiliza um produto para tratamento da água cujas especiﬁcações técnicas sugerem que seja adicionado 1,5 mL desse produto para cada 1 000 L de água da piscina. Essa empresa foi contratada para cuidar de uma piscina de base retangular, de profundidade constante igual a 1,7 m, com largura e comprimento iguais a 3 m e 5 m, respectivamente. O nível da lâmina d’água dessa piscina é mantido a 50 cm da borda da piscina.
A quantidade desse produto, em mililitro, que deve ser adicionada a essa piscina de modo a atender às suas especiﬁcações técnicas é","['A) 11,25.', 'B) 27,00.', 'C) 28,80.', 'D) 32,25.', 'E) 49,50.']",2017,Matemática e suas tecnologias,B,155
"QUESTÃO 151) Um instituto de pesquisas eleitorais recebe uma encomenda na qual a margem de erro deverá ser de, no máximo, 2 pontos percentuais (0,02).
O instituto tem 5 pesquisas recentes, P1 a P5, sobre o tema objeto da encomenda e irá usar a que tiver o erro menor que o pedido.
Os dados sobre as pesquisas são os seguintes: Pesquisa σ P1 0,5 1 764 42 P2 0,4 784 28 P3 0,3 576 24 P4 0,2 441 21 P5 0,1 64 8 O erro e pode ser expresso por | | , e < 196 σ em que σ é um parâmetro e N é o número de pessoas entrevistadas pela pesquisa.
Qual pesquisa deverá ser utilizada?","['A) P1', 'B) P2', 'C) P3', 'D) P4', 'E) P5']",2017,Matemática e suas tecnologias,D,156
"QUESTÃO 152) Em um teleférico turístico, bondinhos saem de estações ao nível do mar e do topo de uma montanha. A travessia dura 1,5 minuto e ambos os bondinhos se deslocam à mesma velocidade. Quarenta segundos após o bondinho A partir da estação ao nível do mar, ele cruza com o bondinho B, que havia saído do topo da montanha.
Quantos segundos após a partida do bondinho B partiu o bondinho A?","['A) 5', 'B) 10', 'C) 15', 'D) 20', 'E) 25']",2017,Matemática e suas tecnologias,B,157
"QUESTÃO 153) Num dia de tempestade, a alteração na profundidade de um rio, num determinado local, foi registrada durante um período de 4 horas. Os resultados estão indicados no gráﬁco de linhas. Nele, a profundidade h, registrada às 13 horas, não foi anotada e, a partir de h, cada unidade sobre o eixo vertical representa um metro.
Hora 0 Profundidade (m) Registro de profundidade 13 14 15 16 17 Foi informado que entre 15 horas e 16 horas, a profundidade do rio diminuiu em 10%.
Às 16 horas, qual é a profundidade do rio, em metro, no local onde foram feitos os registros?","['A) 18', 'B) 20', 'C) 24', 'D) 36', 'E) 40']",2017,Matemática e suas tecnologias,A,158
"QUESTÃO 155) A ﬁgura ilustra uma partida de Campo Minado, o jogo presente em praticamente todo computador pessoal. Quatro quadrados em um tabuleiro 16 × 16 foram abertos, e os números em suas faces indicam quantos dos seus 8 vizinhos contêm minas (a serem evitadas). O número 40 no canto inferior direito é o número total de minas no tabuleiro, cujas posições foram escolhidas ao acaso, de forma uniforme, antes de se abrir qualquer quadrado.
Em sua próxima jogada, o jogador deve escolher dentre os quadrados marcados com as letras P, Q, R, S e T um para abrir, sendo que deve escolher aquele com a menor probabilidade de conter uma mina.
O jogador deverá abrir o quadrado marcado com a letra","['A) P.', 'B) Q.', 'C) R.', 'D) S.', 'E) T.']",2017,Matemática e suas tecnologias,B,160
"QUESTÃO 161) Em um parque há dois mirantes de alturas distintas que são acessados por elevador panorâmico. O topo do mirante 1 é acessado pelo elevador 1, enquanto que o topo do mirante 2 é acessado pelo elevador 2. Eles encontram-se a uma distância possível de ser percorrida a pé, e entre os mirantes há um teleférico que os liga que pode ou não ser utilizado pelo visitante.
Mirante 1 Mirante 2 O acesso aos elevadores tem os seguintes custos: • Subir pelo elevador 1: R$ 0,15; • Subir pelo elevador 2: R$ 1,80; • Descer pelo elevador 1: R$ 0,10; • Descer pelo elevador 2: R$ 2,30.
O custo da passagem do teleférico partindo do topo do mirante 1 para o topo do mirante 2 é de R$ 2,00, e do topo do mirante 2 para o topo do mirante 1 é de R$ 2,50.
Qual é o menor custo, em real, para uma pessoa visitar os topos dos dois mirantes e retornar ao solo?","['A) 2,25', 'B) 3,90', 'C) 4,35', 'D) 4,40', 'E) 4,45']",2017,Matemática e suas tecnologias,C,166
"QUESTÃO 163) Uma desenhista projetista deverá desenhar uma tampa de panela em forma circular. Para realizar esse desenho, ela dispõe, no momento, de apenas um compasso, cujo comprimento das hastes é de 10 cm, um transferidor e uma folha de papel com um plano cartesiano. Para esboçar o desenho dessa tampa, ela afastou as hastes do compasso de forma que o ângulo formado por elas fosse de 120°. A ponta seca está representada pelo ponto C, a ponta do graﬁte está representada pelo ponto B e a cabeça do compasso está representada pelo ponto A conforme a ﬁgura.
120° y x 1 0 3 Após concluir o desenho, ela o encaminha para o setor de produção. Ao receber o desenho com a indicação do raio da tampa, veriﬁcará em qual intervalo este se encontra e decidirá o tipo de material a ser utilizado na sua fabricação, de acordo com os dados.
Tipo de material Intervalo de valores do raio (cm) 0 < R ≤ 5 II 5 < R ≤ 10 III 10 < R ≤ 15 IV 15 < R ≤ 21 21 < R ≤ 40 Considere 1,7 como aproximação para 3 .
O tipo de material a ser utilizado pelo setor de produção será","['A) I.', 'B) II.', 'C) III.', 'D) IV.', 'E) V.']",2017,Matemática e suas tecnologias,D,168
"QUESTÃO 164) Uma pessoa ganhou uma pulseira formada por pérolas esféricas, na qual faltava uma das pérolas. A ﬁgura indica a posição em que estaria faltando esta pérola.
Ela levou a joia a um joalheiro que veriﬁcou que a medida do diâmetro dessas pérolas era 4 milímetros. Em seu estoque, as pérolas do mesmo tipo e formato, disponíveis para reposição, tinham diâmetros iguais a: 4,025 mm; 4,100 mm; 3,970 mm; 4,080 mm e 3,099 mm.
O joalheiro então colocou na pulseira a pérola cujo diâmetro era o mais próximo do diâmetro das pérolas originais.
A pérola colocada na pulseira pelo joalheiro tem diâmetro, em milímetro, igual a","['A) 3,099.', 'B) 3,970.', 'C) 4,025.', 'D) 4,080.', 'E) 4,100.']",2017,Matemática e suas tecnologias,C,169
"QUESTÃO 165) Em uma de suas viagens, um turista comprou uma lembrança de um dos monumentos que visitou. Na base do objeto há informações dizendo que se trata de uma peça em escala 1 : 400, e que seu volume é de 25 cm3.
O volume do monumento original, em metro cúbico, é de","['A) 100.', 'B) 400.', 'C) 1 600.', 'D) 6 250.', 'E) 10 000.']",2017,Matemática e suas tecnologias,C,170
"QUESTÃO 167) O comitê organizador da Copa do Mundo 2014 criou a logomarca da Copa, composta de uma ﬁgura plana e o slogan “Juntos num só ritmo”, com mãos que se unem formando a taça Fifa. Considere que o comitê organizador resolvesse utilizar todas as cores da bandeira nacional (verde, amarelo, azul e branco) para colorir a logomarca, de forma que regiões vizinhas tenham cores diferentes.
De quantas maneiras diferentes o comitê organizador da Copa poderia pintar a logomarca com as cores citadas?","['A) 15', 'B) 30', 'C) 108', 'D) 360', 'E) 972']",2017,Matemática e suas tecnologias,E,172
"QUESTÃO 168) Viveiros de lagostas são construídos, por cooperativas locais de pescadores, em formato de prismas reto-retangulares, ﬁxados ao solo e com telas flexíveis de mesma altura, capazes de suportar a corrosão marinha. Para cada viveiro a ser construído, a cooperativa utiliza integralmente 100 metros lineares dessa tela, que é usada apenas nas laterais. Nível do mar Quais devem ser os valores de X e de Y, em metro, para que a área da base do viveiro seja máxima?","['A) 1 e 49', 'B) 1 e 99', 'C) 10 e 10', 'D) 25 e 25', 'E) 50 e 50']",2017,Matemática e suas tecnologias,D,173
"QUESTÃO 170) O gráﬁco apresenta a taxa de desemprego (em %) para o período de março de 2008 a abril de 2009, obtida com base nos dados observados nas regiões metropolitanas de Recife, Salvador, Belo Horizonte, Rio de Janeiro, São Paulo e Porto Alegre.
Taxa de desemprego (%) 8,6 8,5 8,1 7,7 7,6 7,9 7,9 7,6 7,5 6,8 8,2 8,5 8,9 9,0 03/08 04 05 06 07 08 09 10 11 12 01/09 02 03 04 A mediana dessa taxa de desemprego, no período de março de 2008 a abril de 2009, foi de","['A) 8,1%', 'B) 8,0%', 'C) 7,9%', 'D) 7,7%', 'E) 7,6%']",2017,Matemática e suas tecnologias,B,175
"QUESTÃO 172) A energia solar vai abastecer parte da demanda de energia do campus de uma universidade brasileira. A instalação de painéis solares na área dos estacionamentos e na cobertura do hospital pediátrico será aproveitada nas instalações universitárias e também ligada na rede da companhia elétrica distribuidora de energia.
O projeto inclui 100 m² de painéis solares que ﬁcarão instalados nos estacionamentos, produzindo energia elétrica e proporcionando sombra para os carros. Sobre o hospital pediátrico serão colocados aproximadamente 300 m² de painéis, sendo 100 m² para gerar energia elétrica utilizada no campus, e 200 m² para geração de energia térmica, produzindo aquecimento de água utilizada nas caldeiras do hospital.
Suponha que cada metro quadrado de painel solar para energia elétrica gere uma economia de 1 kWh por dia e cada metro quadrado produzindo energia térmica permita economizar 0,7 kWh por dia para a universidade. Em uma segunda fase do projeto, será aumentada em 75% a área coberta pelos painéis solares que geram energia elétrica. Nessa fase também deverá ser ampliada a área de cobertura com painéis para geração de energia térmica.
Para se obter o dobro da quantidade de energia economizada diariamente, em relação à primeira fase, a área total dos painéis que geram energia térmica, em metro quadrado, deverá ter o valor mais próximo de","['A) 231.', 'B) 431.', 'C) 472.', 'D) 523.', 'E) 672.']",2017,Matemática e suas tecnologias,C,177
"QUESTÃO 173) Dois reservatórios A e B são alimentados por bombas distintas por um período de 20 horas. A quantidade de água contida em cada reservatório nesse período pode ser visualizada na ﬁgura.
180 000 170 000 160 000 150 000 140 000 130 000 120 000 110 000 100 000 90 000 80 000 70 000 60 000 50 000 40 000 30 000 20 000 10 000 0 0 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 90 000 80 000 70 000 60 000 50 000 40 000 30 000 20 000 10 000 Reservatório A Quantidade de água armazenada Volume (L) Reservatório B Tempo (h) Reservatório B Reservatório A O número de horas em que os dois reservatórios contêm a mesma quantidade de água é","['A) 1.', 'B) 2.', 'C) 4.', 'D) 5.', 'E) 6.']",2017,Matemática e suas tecnologias,A,178
